District,Block,School Name,School ID,NO. OF TEACHERS WHO STARTED THE PROJECT,NO. OF TEACHERS WHO ARE IN PROGRESS,NO. OF TEACHERS WHO SUBMITTED THE PROJECT,GRAND TOTAL,COMPLETE,INCOMPLETE
E. Champaran,Ghorasahan,Ums Barwa Khurd,10020900201,0,0,1,1,1,0
E. Champaran,Ghorasahan,Ums Champapur Sapaha,10020902001,0,0,1,1,1,0
E. Champaran,Ghorasahan,Ums Ghorasahan(Block Mukhyalay,10020900705,1,0,0,1,0,1
E. Champaran,Ghorasahan,Ums Rajwara,10020901502,1,0,0,1,0,1
E. Champaran,Harsiddhi,Gms Math Lohiyar,10021003001,0,0,1,1,1,0
E. Champaran,Harsiddhi,Gms Rupdih,10021004201,1,0,0,1,0,1
E. Champaran,Harsiddhi,Gms Yogiya,10021002301,1,0,0,1,0,1
E. Champaran,Harsiddhi,Ums Ahirgawan,10021005301,1,0,0,1,0,1
E. Champaran,Harsiddhi,Ums Babhan Dhawahi,10021002603,1,0,0,1,0,1
E. Champaran,Harsiddhi,Ums Damo Briti,10021005901,0,0,1,1,1,0
E. Champaran,Harsiddhi,Ums Yadavpur Boy,10021001605,0,0,1,1,1,0
E. Champaran,Kalyanpur,Gms Medan Sirisiya,10021109102,0,0,1,1,1,0
E. Champaran,Kalyanpur,Uhs Raghunathpur,10021109802,1,0,0,1,0,1
E. Champaran,Kalyanpur,Ums Alakhbani Urdu,10021111901,1,0,0,1,0,1
E. Champaran,Kalyanpur,Ums Darmaha,10021108601,0,0,2,2,1,0
E. Champaran,Kalyanpur,Ums Ganga Sirsiya Hindi,10021104401,0,0,0,0,0,1
E. Champaran,Kalyanpur,Ums Konhia Hindi,10021109803,1,0,0,1,0,1
E. Champaran,Kalyanpur,Ums Konhia Urdu,10021103202,0,0,1,1,1,0
E. Champaran,Kalyanpur,Ums Mani Chhapra Hindi,10021102801,1,0,0,1,0,1
E. Champaran,Kalyanpur,Ums Paltu Belwa,10021103101,1,0,0,1,0,1
E. Champaran,Kalyanpur,Ums Phulwaria,10021105401,0,0,1,1,1,0
E. Champaran,Madhuban,Gms Sawangia,10021402801,1,0,0,1,0,1
E. Champaran,Madhuban,Ums Bahuara Bhan,10021406301,1,0,0,1,0,1
E. Champaran,Madhuban,"Ums Koilahara, Urdu",10021405101,2,0,0,2,0,1
E. Champaran,Madhuban,Ums Krishan Nagar,10021406402,1,0,0,1,0,1
E. Champaran,Madhuban,"Ums Madhuban, Boy",10021404807,1,0,0,1,0,1
E. Champaran,Madhuban,Ums Maripur Mal,10021405301,0,0,1,1,1,0
E. Champaran,Madhuban,Ums Narayanpur,10021401101,1,0,0,1,0,1
E. Champaran,Motihari,Bethel School,10021604002,0,0,1,1,1,0
E. Champaran,Motihari,Gms Mahavir Lalita  Motihari,10021610003,1,0,0,1,0,1
E. Champaran,Motihari,Ums Bharaulia,10021608701,1,0,0,1,0,1
E. Champaran,Motihari,Ums Dharmuha Colony,10021605804,1,0,0,1,0,1
E. Champaran,Paharpur,Uhs Sri Bharat Singh Siswa Bazar,10021705701,1,0,0,1,0,1
E. Champaran,Paharpur,Ums Bishunpur Matiarwa,10021700902,1,0,0,1,0,1
E. Champaran,Pakridayal,Ums Ajagari,10021802103,1,0,0,1,0,1
E. Champaran,Pakridayal,Ums Bara Harakh,10021800201,0,0,1,1,1,0
E. Champaran,Patahi,Gms Bakhari,10021902001,0,0,1,1,1,0
E. Champaran,Patahi,Gms Bara Shankar Mohammadpur U,10021900401,1,0,0,1,0,1
E. Champaran,Patahi,Gms Bokane Kalan,10021902602,0,0,1,1,1,0
E. Champaran,Patahi,Gms Dewapur,10021901201,0,0,1,1,1,0
E. Champaran,Patahi,Gms Gamhariya,10021901801,2,0,0,2,0,1
E. Champaran,Patahi,Gms Gonahi,10021901701,0,0,1,1,1,0
E. Champaran,Patahi,Gms Mishra Tola,10021902601,1,0,0,1,0,1
E. Champaran,Patahi,Gms Mujia Urdu,10021903501,0,0,1,1,1,0
E. Champaran,Patahi,Gms Nonpharwa,10021900501,0,0,1,1,1,0
E. Champaran,Patahi,Uhs  Parsauni Kapur,10021902701,0,0,1,1,1,0
E. Champaran,Patahi,Uhs Bara Shankar,10021900402,1,0,0,1,0,1
E. Champaran,Patahi,Ums Bakhari  Girl,10021902002,1,0,0,1,0,1
E. Champaran,Patahi,Ums Balua,10021902401,1,0,0,1,0,1
E. Champaran,Patahi,Ums Bara Shankar Girl,10021900404,0,0,1,1,1,0
E. Champaran,Patahi,Ums Bela Baiju,10021902501,0,0,1,1,1,0
E. Champaran,Patahi,Ums Bhakurahia Girl,10021900302,0,0,1,1,1,0
E. Champaran,Patahi,Ums Bhitgharwa Urdu,10021903102,0,0,1,1,1,0
E. Champaran,Patahi,"Ums Bhitgharwa, Sanskrit",10021903101,1,0,0,1,0,1
E. Champaran,Patahi,Ums Bokane Khurd,10021903801,0,0,1,1,1,0
E. Champaran,Patahi,Ums Dumri Gobind,10021900101,0,0,2,2,1,0
E. Champaran,Patahi,Ums Jihuli Jamuniya Tola,10021901505,1,0,0,1,0,1
E. Champaran,Patahi,Ums Khori Pakar,10021901001,0,0,1,1,1,0
E. Champaran,Patahi,Ums Khutauna,10021903201,0,0,1,1,1,0
E. Champaran,Patahi,Ums Rampur Manorath,10021902801,1,0,1,2,0,1
E. Champaran,Patahi,Ums Rupni Pandey Tola,10021902503,0,0,1,1,1,0
E. Champaran,Phenhara,Gms Marpa Mohan,10022000501,1,0,0,1,0,1
E. Champaran,Phenhara,Uhs Teosa,10022001801,1,0,0,1,0,1
E. Champaran,Phenhara,Ums Dewkuliya,10022000601,1,0,0,1,0,1
E. Champaran,Phenhara,Ums Gaibandhi Girl Urdu,10022001002,0,0,1,1,1,0
E. Champaran,Phenhara,Ums Gobind Bara Girl,10022000802,1,0,0,1,0,1
E. Champaran,Phenhara,Ums Khan Pipra,10022002301,1,0,0,1,0,1
E. Champaran,Phenhara,Ums Khan Pipra Mallah Toli,10022002302,1,0,0,1,0,1
E. Champaran,Phenhara,Ums Kodariya Abhi,10022002001,1,0,0,1,0,1
E. Champaran,Phenhara,Ums Phenhara Urdu Girl,10022001104,1,0,0,1,0,1
E. Champaran,Phenhara,Ums Phulwariya,10022001601,0,0,0,0,0,1
E. Champaran,Phenhara,Ums Pipra Karimdad,10022002304,0,0,1,1,1,0
E. Champaran,Phenhara,"Ums Rajpur Koul Marpa, Girl",10022000402,1,0,0,1,0,1
E. Champaran,Phenhara,Ums Ratanwa,10022002203,1,0,0,1,0,1
E. Champaran,Ramgarhwa,Ums Bhumihari Tola,10022202602,1,0,0,1,0,1
E. Champaran,Ramgarhwa,Ums Pokhariya,10022200401,0,0,1,1,1,0
E. Champaran,Raxaul,Ums Purandra Pandey Tola,10022303004,1,0,0,1,0,1
E. Champaran,Sangrampur,Ums Chhapra Urf Matwa Ram,10022401904,1,0,0,1,0,1
E. Champaran,Sugauli,Gms Kauwahan,10022504101,1,0,0,1,0,1
E. Champaran,Sugauli,Nps Bhumihari Tola,10022507901,1,0,0,1,0,1
E. Champaran,Sugauli,Ums Nakardai Urdu,10022504708,0,0,1,1,1,0
E. Champaran,Sugauli,Ums Siripur Hindi,10022503005,0,0,1,1,1,0
E. Champaran,Sugauli,Ums Tikulia,10022503501,0,0,1,1,1,0
E. Champaran,Tetaria,Ums Khairwa Urdu,10022603201,0,0,1,1,1,0
E. Champaran,Tetaria,Ums Lahladpur,10022601101,1,0,0,1,0,1
E. Champaran,Turkaulia,Gms Bijulpur,10022700801,1,0,0,1,0,1
E. Champaran,Turkaulia,Gms Manjhar,10022702701,0,0,0,0,0,1
E. Champaran,Turkaulia,Gms Turkauliya Boy,10022702703,2,0,0,2,0,1
E. Champaran,Turkaulia,Uhs Belwa Ray,10022700101,0,0,2,2,1,0
E. Champaran,Turkaulia,Uhs Bhagat Tola Mohabat Chhapra,10022701801,0,0,1,1,1,0
E. Champaran,Turkaulia,Uhs Bisunpurwa,10022701202,1,0,0,1,0,1
E. Champaran,Turkaulia,Uhs Laxmipur Kalwari Tola,10022703302,0,0,1,1,1,0
E. Champaran,Turkaulia,Ums Bahurupia,10022701401,0,0,1,1,1,0
E. Champaran,Turkaulia,Ums Balahi,10022702801,1,0,0,1,0,1
E. Champaran,Turkaulia,Ums Barharwa,10022701501,0,0,1,1,1,0
E. Champaran,Turkaulia,Ums Belghati Urdu,10022701304,0,0,2,2,1,0
E. Champaran,Turkaulia,Ums Belwa Ray Khas,10022700301,1,0,0,1,0,1
E. Champaran,Turkaulia,Ums Fateh Tola,10022702603,0,0,1,1,1,0
E. Champaran,Turkaulia,Ums Mathwa,10022700901,0,0,2,2,1,0
E. Champaran,Turkaulia,Ums Sapahi Britiya,10022700703,1,0,0,1,0,1
E. Champaran,Turkaulia,Ums Sapahi Jatwa,10022700702,0,0,1,1,1,0
E. Champaran,Turkaulia,Ums Sharda Tola,10022701303,1,0,0,1,0,1
E. Champaran,Turkaulia,Ums Sorahi,10022701307,1,0,0,1,0,1
Gaya,Amas,M.S.Amas-2,10351308201,1,0,0,1,0,1
Gaya,Amas,M.S.Gangti,10351302401,1,0,0,1,0,1
Gaya,Amas,M.S.Hariharpur,10351305302,1,0,0,1,0,1
Gaya,Amas,M.S.Karmain More,10351308101,1,0,0,1,0,1
Gaya,Amas,M.S.Naugarh,10351301802,1,0,0,1,0,1
Gaya,Amas,M.S.Pindra,10351304701,1,0,0,1,0,1
Gaya,Amas,Ut. M.S Barki Chilmi,10351310301,0,0,1,1,1,0
Gaya,Atri,M.S.Gohchak,10350701403,1,0,0,1,0,1
Gaya,Atri,M.S.Punar,10350702303,1,0,0,1,0,1
Gaya,Atri,M.S.Upthu,10350701001,1,0,0,1,0,1
Gaya,Atri,U.H.S.Chandrashekhr Nagar-Ii,10350707003,1,0,0,1,0,1
Gaya,Atri,Ut.M.S.Jajparsa,10350707004,0,0,1,1,1,0
Gaya,Bankey Bazar,M.S Bikopur,10351408101,1,0,0,1,0,1
Gaya,Bankey Bazar,M.S.Baltharwa,10351406002,1,0,0,1,0,1
Gaya,Bankey Bazar,M.S.Karchoi,10351407001,1,0,0,1,0,1
Gaya,Bankey Bazar,M.S.Menka,10351407401,1,0,0,1,0,1
Gaya,Bankey Bazar,M.S.Sagdiha,10351409601,1,0,0,1,0,1
Gaya,Bankey Bazar,Ut.M.S.Hasanpur,10351403701,2,0,0,2,0,1
Gaya,Barachatti,Bu.S.Patluka,10352405201,1,0,0,1,0,1
Gaya,Barachatti,M.S. Gajaragadh,10352416801,1,0,0,1,0,1
Gaya,Barachatti,M.S.Bela,10352404001,1,0,0,1,0,1
Gaya,Barachatti,M.S.Bhaghar,10352416701,1,0,0,1,0,1
Gaya,Barachatti,M.S.Mahugain,10352408101,1,0,0,1,0,1
Gaya,Barachatti,M.S.Sarwan,10352401501,1,0,0,1,0,1
Gaya,Barachatti,P.S Nare,10352416901,1,0,1,2,0,1
Gaya,Barachatti,U.H.S. Barwadih,10352413701,1,0,0,1,0,1
Gaya,Belaganj,M.S.Beldar Bigha,10350311501,1,0,0,1,0,1
Gaya,Belaganj,M.S.Bhindaspuur,10350310401,1,0,0,1,0,1
Gaya,Belaganj,M.S.Shakir Bigha,10350306501,1,0,0,1,0,1
Gaya,Belaganj,M.S.Simra,10350309001,1,0,0,1,0,1
Gaya,Belaganj,U.H.S.Rauna,10350311701,1,0,0,1,0,1
Gaya,Bodh Gaya,Gov. M.S.Kurmawan,10351900901,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S Basadhi,10351910501,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S Jhikatiya,10351904101,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S.Asni,10351903401,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S.Bhagwanpur,10351914901,0,0,0,0,0,1
Gaya,Bodh Gaya,M.S.Chhanchh,10351911501,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S.Dhanawan-Tekuna,10351902501,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S.Gangahar,10351905201,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S.Jani Bigha,10351913801,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S.Jarhara,10351913101,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S.Kanhaul,10351912701,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S.Kharanti-Balwatanr,10351905801,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S.Koshila Chatti,10351905002,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S.Mankoshi,10351911701,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S.Mora Mardana-I,10351903701,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S.Nawan East,10351900701,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S.Silaunja,10351910901,1,0,0,1,0,1
Gaya,Bodh Gaya,M.S.Turi Buzurg,10351906801,1,0,0,1,0,1
Gaya,Bodh Gaya,U.H.S. Birhut,10351901101,1,0,0,1,0,1
Gaya,Bodh Gaya,U.H.S. Dulra,10351908501,1,0,0,1,0,1
Gaya,Bodh Gaya,Uchcha Bu.S.Cherki,10351901302,1,0,0,1,0,1
Gaya,Bodh Gaya,Urdu M.S.Narkatiya,10351910401,1,0,0,1,0,1
Gaya,Dobhi,M.S Amarutdih,10351809303,0,0,0,0,0,1
Gaya,Dobhi,M.S Baheradih,10351808305,1,0,0,1,0,1
Gaya,Dobhi,M.S. Bhabhndev,10351808501,1,0,0,1,0,1
Gaya,Dobhi,M.S.Bhaluwa,10351801401,1,0,0,1,0,1
Gaya,Dobhi,M.S.Bhurkunda,10351802501,1,0,0,1,0,1
Gaya,Dobhi,M.S.Kothwara,10351809401,1,0,0,1,0,1
Gaya,Dobhi,M.S.Kurumdih,10351800301,1,0,0,1,0,1
Gaya,Dobhi,M.S.Maharajganj,10351803902,1,0,0,1,0,1
Gaya,Dobhi,M.S.Salempur,10351803701,0,0,0,0,0,1
Gaya,Dobhi,U.H.S. Nawadih,10351800401,1,0,0,1,0,1
Gaya,Dobhi,Uchcha Madhyamik Vidyalaya Kushabija,10351805102,1,0,0,1,0,1
Gaya,Dumaria,Ur.M.S.Purkhan Chak,10351610101,1,0,0,1,0,1
Gaya,Gaya Town C.D.Block,M.S.Bara Urdu,10350903201,1,0,0,1,0,1
Gaya,Gaya Town C.D.Block,M.S.Kharkhura,10350909501,0,0,1,1,1,0
Gaya,Gaya Town C.D.Block,M.S.Panchaiyati Akhara,10350910601,1,0,0,1,0,1
Gaya,Gaya Town C.D.Block,M.S.Takeya Hindi,10350903001,1,0,0,1,0,1
Gaya,Gaya Town C.D.Block,P.S. Dhania Bagicha,10350909603,1,0,0,1,0,1
Gaya,Guraru,Alakhdeo M.S.Guraru,10351102601,1,0,1,2,0,1
Gaya,Guraru,M.S Mahuain,10351109901,0,0,1,1,1,0
Gaya,Guraru,M.S Shivpur,10351103303,0,0,1,1,1,0
Gaya,Guraru,M.S. Barma,10351109601,0,0,1,1,1,0
Gaya,Guraru,M.S. Gendh Bigha,10351109501,0,0,1,1,1,0
Gaya,Guraru,M.S. Shekhpura,10351109101,1,0,0,1,0,1
Gaya,Guraru,M.S.Bela,10351104201,1,0,0,1,0,1
Gaya,Guraru,M.S.Diha,10351105701,0,0,1,1,1,0
Gaya,Guraru,M.S.Ghatera,10351107001,0,0,1,1,1,0
Gaya,Guraru,M.S.Girdhara,10351108102,1,0,0,1,0,1
Gaya,Guraru,M.S.Itahri,10351108101,0,0,1,1,1,0
Gaya,Guraru,M.S.Kanausi,10351100901,0,0,1,1,1,0
Gaya,Guraru,M.S.Karma,10351101901,0,0,1,1,1,0
Gaya,Guraru,M.S.Kekhda,10351102801,1,0,0,1,0,1
Gaya,Guraru,M.S.Kerki,10351100701,1,0,0,1,0,1
Gaya,Guraru,M.S.Konchi,10351103301,0,0,1,1,1,0
Gaya,Guraru,M.S.Mathurapur,10351105801,0,0,1,1,1,0
Gaya,Guraru,M.S.Mithapur,10351110701,1,0,0,1,0,1
Gaya,Guraru,M.S.Pahra,10351108401,0,0,1,1,1,0
Gaya,Guraru,M.S.Palanki Sakhi,10351101701,0,0,0,0,0,1
Gaya,Guraru,M.S.Parsohada,10351108001,0,0,1,1,1,0
Gaya,Guraru,M.S.Rauna Garh,10351101502,0,0,1,1,1,0
Gaya,Guraru,M.S.Raundamath,10351103702,0,0,1,1,1,0
Gaya,Guraru,M.S.Shanker Bigha,10351101503,0,0,1,1,1,0
Gaya,Guraru,M.S.Tilori,10351105501,0,0,1,1,1,0
Gaya,Guraru,M.Sanantpur,10351106301,0,0,1,1,1,0
Gaya,Guraru,Ms .Amwan Moti Bigha,10351100101,0,0,1,1,1,0
Gaya,Guraru,Ms .Asni,10351107101,0,0,1,1,1,0
Gaya,Guraru,Ms .Bali Manjhar,10351108405,0,0,1,1,1,0
Gaya,Guraru,U.H.S. Barorah,10351103601,1,0,0,1,0,1
Gaya,Guraru,U.H.S. Manjhar,10351108402,1,0,0,1,0,1
Gaya,Guraru,U.H.S. Sondiha,10351101301,0,0,1,1,1,0
Gaya,Guraru,U.H.S.Dadhapa,10351102901,1,0,0,1,0,1
Gaya,Guraru,U.H.S.Malpa,10351104501,0,0,1,1,1,0
Gaya,Guraru,U.T.M.S. Indil,10351104301,0,0,0,0,0,1
Gaya,Guraru,Uchcha Madhyamik Vidyalaya Ghatera,10351107004,0,0,1,1,1,0
Gaya,Guraru,Ut M.S. Bandaul,10351104901,0,0,1,1,1,0
Gaya,Gurua,M.S.Bania H.T.,10351212801,1,0,0,1,0,1
Gaya,Gurua,M.S.Barma,10351208701,1,0,0,1,0,1
Gaya,Gurua,M.S.Chein,10351212101,0,0,0,0,0,1
Gaya,Gurua,M.S.Pendapur,10351212901,1,0,0,1,0,1
Gaya,Gurua,M.S.Piprahi,10351213601,1,0,0,1,0,1
Gaya,Gurua,M.S.Rajan,10351207601,1,0,0,1,0,1
Gaya,Gurua,U.H.S. Naudiha,10351200201,1,0,0,1,0,1
Gaya,Gurua,U.H.S. Sherpur,10351203701,1,0,0,1,0,1
Gaya,Imamganj,M.S.Madsari,10351500801,1,0,0,1,0,1
Gaya,Khizersarai,M.S.Aima,10350411101,1,0,0,1,0,1
Gaya,Khizersarai,M.S.Simrauka,10350404601,1,0,0,1,0,1
Gaya,Khizersarai,M.S.Tetarpur,10350406801,1,0,0,1,0,1
Gaya,Khizersarai,U.H.S. Khizersarai,10350410902,1,0,0,1,0,1
Gaya,Konch,M.S. Dhanchuan,10350104401,1,0,0,1,0,1
Gaya,Konch,M.S. Gorkatti,10350109001,1,0,0,1,0,1
Gaya,Manpur,M.S Bara,10350804001,1,0,0,1,0,1
Gaya,Manpur,M.S.Bhagalpur,10350801504,0,0,1,1,1,0
Gaya,Manpur,M.S.Bichchhi,10350806902,1,0,0,1,0,1
Gaya,Manpur,M.S.Paroriya,10350807101,1,0,0,1,0,1
Gaya,Manpur,M.S.Sonaut,10350803001,1,0,0,1,0,1
Gaya,Mohanpur,M.S.Ambatari,10352323001,1,0,0,1,0,1
Gaya,Mohanpur,M.S.Bardag,10352322901,0,0,1,1,1,0
Gaya,Mohanpur,M.S.Gambhira,10352311801,1,0,0,1,0,1
Gaya,Mohanpur,M.S.Mander,10352319201,1,0,0,1,0,1
Gaya,Mohanpur,Ms Bagula,10352317701,1,0,0,1,0,1
Gaya,Mohanpur,U.H.S. Amkola,10352320101,1,0,0,1,0,1
Gaya,Mohanpur,U.M.S.Rajwar,10352301901,1,0,0,1,0,1
Gaya,Mohara,M.S.Chandaila,10350603401,1,0,0,1,0,1
Gaya,Mohara,M.S.Cheya,10350604001,1,0,0,1,0,1
Gaya,Mohara,M.S.Gehlaur,10350601601,1,0,0,1,0,1
Gaya,Mohara,M.S.Kajur,10350602801,1,0,0,1,0,1
Gaya,Mohara,M.S.Khetila,10350602601,1,0,0,1,0,1
Gaya,Mohara,M.S.Koiriyachak,10350602901,2,0,0,2,0,1
Gaya,Mohara,U.H.S.Kharaua,10350603001,1,0,0,1,0,1
Gaya,Neem Chak Bathani,M.S.Baraini,10350504101,0,0,1,1,1,0
Gaya,Neem Chak Bathani,M.S.Khesari,10350501701,1,0,0,1,0,1
Gaya,Neem Chak Bathani,M.S.Maniyara,10350501501,1,0,0,1,0,1
Gaya,Neem Chak Bathani,M.S.Narauni,10350500801,1,0,0,1,0,1
Gaya,Neem Chak Bathani,M.S.Pachamba,10350503603,1,0,0,1,0,1
Gaya,Neem Chak Bathani,U.H.S. Karubigha,10350503901,1,0,0,1,0,1
Gaya,Neem Chak Bathani,Uchcha Madhyamik Vidyalaya Bathani,10350503303,1,0,0,1,0,1
Gaya,Paraiya,M.S.Iguni,10351000205,1,0,0,1,0,1
Gaya,Paraiya,M.S.Khaira,10351000301,1,0,0,1,0,1
Gaya,Paraiya,M.S.Lodipur,10351002801,1,0,0,1,0,1
Gaya,Paraiya,M.S.Maranchi,10351000501,1,0,0,1,0,1
Gaya,Sherghati,M.S. Chillim,10351706302,1,0,0,1,0,1
Gaya,Sherghati,M.S.B.T. Bigha,10351705201,1,0,0,1,0,1
Gaya,Sherghati,M.S.Bela,10351701601,1,0,0,1,0,1
Gaya,Sherghati,M.S.Chitab Kala,10351702201,1,0,0,1,0,1
Gaya,Sherghati,M.S.Kalandara,10351703601,1,0,0,1,0,1
Gaya,Sherghati,M.S.Salaiya,10351708201,0,0,1,1,1,0
Gaya,Sherghati,M.S.Sondiha,10351707401,0,0,1,1,1,0
Gaya,Tankuppa,Bu.S.Makhdumpur,10352005101,1,0,0,1,0,1
Gaya,Tankuppa,M.S.Aropur,10352006001,1,0,0,1,0,1
Gaya,Tankuppa,M.S.Bhadan,10352000701,1,0,0,1,0,1
Gaya,Tankuppa,M.S.Budhjinjoi,10352003601,1,0,0,1,0,1
Gaya,Tankuppa,M.S.Kariyadpur,10352005001,1,0,0,1,0,1
Gaya,Tankuppa,U.H.S. Utlibara,10352001001,1,0,0,1,0,1
Gaya,Tikari,M.S Dulhbigha,10350211301,1,0,0,1,0,1
Gaya,Tikari,M.S. Ammakuan,10350209401,1,0,0,1,0,1
Gaya,Tikari,M.S. Ark Dhibariya,10350207701,1,0,0,1,0,1
Gaya,Tikari,M.S. Bajitpur,10350204001,1,0,0,1,0,1
Gaya,Tikari,M.S.Chakmath,10350211101,1,0,0,1,0,1
Gaya,Tikari,M.S.Malsari,10350215301,1,0,0,1,0,1
Gaya,Wazirganj,M.S.Shankar Bigha,10352100301,1,0,0,1,0,1
Gaya,Wazirganj,Ut.M.S.Amaitha,10352103102,1,0,0,1,0,1
Gopalganj,Baikunthpur,M.S. Fakalpura,10151404001,1,0,0,1,0,1
Gopalganj,Baikunthpur,M.S. Hakam,10151400901,1,0,0,1,0,1
Gopalganj,Baikunthpur,U.M.S. Girl Bamo,10151403401,1,0,0,1,0,1
Gopalganj,Baikunthpur,U.M.S. Khaira,10151400601,1,0,0,1,0,1
Gopalganj,Baikunthpur,U.M.S. Maharani Panduhi,10151403201,1,0,0,1,0,1
Gopalganj,Baikunthpur,U.M.S. Pyarepur,10151405701,0,0,1,1,1,0
Gopalganj,Baikunthpur,U.M.S. Syampur,10151401103,0,0,1,1,1,0
Gopalganj,Baikunthpur,U.M.S. Vistaul,10151401701,1,0,0,1,0,1
Gopalganj,Baikunthpur,Upgd High School Banaura,10151406102,1,0,0,1,0,1
Gopalganj,Barauli,M.S. Pyarepur,10151200301,1,0,0,1,0,1
Gopalganj,Barauli,M.S. Ratan Saray,10151203501,0,0,1,1,1,0
Gopalganj,Barauli,U.M.S. Chhota Bardeya,10151202302,1,0,0,1,0,1
Gopalganj,Barauli,U.M.S. Salempur  Garh,10151200901,0,0,1,1,1,0
Gopalganj,Barauli,U.M.S. Salona,10151203101,1,0,0,1,0,1
Gopalganj,Bhore,M.S. Bhore,10150301901,1,0,0,1,0,1
Gopalganj,Bhore,M.S. Girl Bhore,10150301904,1,0,0,1,0,1
Gopalganj,Bhore,M.S. Renwariya,10150303101,1,0,0,1,0,1
Gopalganj,Bhore,U.M.S. Kave,10150306201,1,0,0,1,0,1
Gopalganj,Bhore,U.M.S. Rakaba,10150302802,1,0,0,1,0,1
Gopalganj,Gopalganj,M.S. Ekderavan,10151001401,2,0,0,2,0,1
Gopalganj,Gopalganj,M.S. Manikpur,10151001101,1,0,0,1,0,1
Gopalganj,Gopalganj,U.M.S. Amava,10151003401,1,0,0,1,0,1
Gopalganj,Gopalganj,Upgd High School Khairatiya Ramnagar,10151006101,0,0,0,0,0,1
Gopalganj,Hathua,Basic School Zigana,10150704403,1,0,0,1,0,1
Gopalganj,Hathua,M.S. Bapu Hathua,10150702501,1,0,0,1,0,1
Gopalganj,Hathua,M.S. Girls Hathua,10150705501,1,0,0,1,0,1
Gopalganj,Hathua,M.S. Kusaundhi,10150706801,1,0,0,1,0,1
Gopalganj,Hathua,M.S. Matihani Nayan,10150704101,1,0,0,1,0,1
Gopalganj,Hathua,U.M.S. Badka Gaon,10150705901,1,0,0,1,0,1
Gopalganj,Hathua,U.M.S. Chhap,10150704301,1,0,0,1,0,1
Gopalganj,Hathua,U.M.S. Kharauni,10150707001,0,0,0,0,0,1
Gopalganj,Hathua,U.M.S. Machhagar Lachhiram,10150709201,0,0,1,1,1,0
Gopalganj,Hathua,U.M.S. Mahaicha,10150703101,2,0,0,2,0,1
Gopalganj,Hathua,U.M.S. Naya Gaon,10150700801,1,0,0,1,0,1
Gopalganj,Hathua,U.M.S. Nerui,10150707201,0,0,0,0,0,1
Gopalganj,Hathua,U.M.S. Pipara Shivtahal Rai,10150703801,1,0,0,1,0,1
Gopalganj,Hathua,U.M.S. Sawreji,10150705001,1,0,0,1,0,1
Gopalganj,Hathua,U.M.S. Singaha,10150700102,0,0,0,0,0,1
Gopalganj,Hathua,U.M.S. Vishunpura Hathua,10150707701,2,0,0,2,0,1
Gopalganj,Kateya,U.M.S. Ameya West,10150105002,1,0,0,1,0,1
Gopalganj,Kateya,U.M.S. Sukasenwan (M)Urdu,10150104801,1,0,0,1,0,1
Gopalganj,Kateya,U.M.S. Sultanpur,10150103201,0,0,0,0,0,1
Gopalganj,Kuchaikote,M.S. Sasamusa,10150512602,1,0,0,1,0,1
Gopalganj,Kuchaikote,M.S. Tula Chhapar,10150501501,1,0,0,1,0,1
Gopalganj,Kuchaikote,M.S. Vinod Matihaniya,10150509701,1,0,0,1,0,1
Gopalganj,Kuchaikote,U.M.S. Belwan Brit,10150511301,1,0,0,1,0,1
Gopalganj,Kuchaikote,U.M.S. Bhathawa Rup,10150508101,1,0,0,1,0,1
Gopalganj,Kuchaikote,U.M.S. Chauhanpatti,10150504201,1,0,0,1,0,1
Gopalganj,Kuchaikote,U.M.S. Esuapur,10150512701,1,0,0,1,0,1
Gopalganj,Kuchaikote,U.M.S. Kaithwalia,10150513501,0,0,0,0,0,1
Gopalganj,Kuchaikote,U.M.S. Sakira Tola,10150506803,1,0,0,1,0,1
Gopalganj,Kuchaikote,U.M.S. Shukdev  Patti,10150500401,0,0,1,1,1,0
Gopalganj,Kuchaikote,U.M.S. Sirisiya,10150510701,1,0,0,1,0,1
Gopalganj,Kuchaikote,Upgd High School Varnaiya Rajaram,10150503001,1,0,0,1,0,1
Gopalganj,Manjha,M.S. Pathara,10151100702,1,0,0,1,0,1
Gopalganj,Manjha,U.M.S. Aadamapur Girl,10151106001,1,0,0,1,0,1
Gopalganj,Manjha,U.M.S. Bahorahata,10151101401,1,0,0,1,0,1
Gopalganj,Manjha,U.M.S. Bhatwaliya,10151102701,1,0,0,1,0,1
Gopalganj,Manjha,U.M.S. Bhojpurawa,10151107001,1,0,0,1,0,1
